,sentence,neu_list,pos_list,neg_list
642,чем чаще тем лучше а лучше их вообще выкинуть пылесборники,0.21207880973815918,0.0,0.3007555902004242
643,а оно мне и не надо,0.9579222798347473,0.0,0.3276783227920532
644,все что приносит радость в жизни либо аморально либо незаконно либо ведет к ожирению,0.0,0.3415925204753876,0.1732981950044632
645,распущенность ума ведет к распущенности тела вот и подумайте насколько я похотлива,0.3140605390071869,0.1732981950044632,0.0
646,умею я не злопамятный человек но мстительный отомщу и прощу,0.0,0.0,0.607673168182373
647,сжала волю в кулак последствия близких отношений могут быть непредсказуемыми катастрофически,0.6297846436500549,0.0,0.30736804008483887
648,будет что-то очень новое ведь энергия не исчезает а переходит в другой вид,0.44553956389427185,0.0,0.20182321965694427
649,сохранность самокритики один из признаков психического здоровья,0.5312193632125854,0.0,0.0
650,привет все хорошо,0.0,0.05034062638878822,0.0
651,в семье и сексе иногда в карьере чаще,0.4688006341457367,0.2509227991104126,0.0
652,загадка:окрестности москвы буквответ россия,0.9073222279548645,0.0,0.0
653,говорят лучшие духи те которых вы на себе не ощущаете,0.8740872144699097,0.26285186409950256,0.0
654,ер -провластная партия но путин в ней не состоит и лидером не является,0.585111141204834,0.0,0.6859594583511353
655,мы толеранты к тем кто толерантен к нам однако,0.6992644667625427,0.0,0.26285186409950256
656,в позе лежа а так может и выпасть,0.9073222279548645,0.0,0.0
657,кофе редко и только без сливок сливки это уже кулинарное извращение,0.4843900501728058,0.0,0.5621865391731262
658,приятно слышать такие вещи,0.3415925204753876,0.9099169969558716,0.0
659,вотвот по этому и отставила эту идею,0.24509501457214355,0.0,0.3629792034626007
660,хреново сашка будет ну конечно если ты ее еще сможешь удалить,0.26285186409950256,0.0,0.4765896201133728
661,это влечение обычно с печальным концом обычно летальным и зачастую не по своей воле,0.5775054097175598,0.0,0.30736804008483887
662,выхлопные газы,0.91965252161026,0.0,0.44553956389427185
663,а с пушкин стихи вот что читаю сейчас,0.6150978803634644,0.0,0.0
664,лучше всех,0.0191340371966362,0.07160120457410812,0.0
665,умный - значит обладающий знаниями с ним интересно есть о чем поговорить посоветоваться мудрый - не только обладает различными знаниями опытом а и умеющий применять их на практике для семейной жизни конечно больше подходит мудрый мужчина если к этой мудрости еще прилагается любовь к своей женщине,0.5156299471855164,0.0,0.0
666,и кариес начнется,0.3629792034626007,0.13661839067935944,0.0
667,только дома а на работе переменная облачность,0.7310686111450195,0.23371636867523193,0.0
668,не если человек понимает то нет,0.7773098945617676,0.0,0.2814156115055084
669,да все он довыебывался уже,0.0,0.1520422399044037,0.9450047016143799
670,создатель о себе в библии говорит ни один человек не может увидеть меня и остаться в живых,0.523430347442627,0.0,0.20690405368804932
671,наоборот иду к своему внутреннему ребенку прислушиваюсь к нему,0.44553956389427185,0.0,0.0
672,если девушка вас ненавидит то на это могут быть свои причины попытайтесь понять какие поступки спровоцировали ненависть чтобы не игнорировать ее до конца жизни уточните причины в разговоре с глазу на глаз,0.8267217874526978,0.0,0.4378334879875183
673,нурмальные веселые без комплексов нежные брутальной я могу быть если надо и сама,0.812877357006073,0.08757384121417999,0.0
674,мне не оч понравилось,0.0,0.9648651480674744,0.022296184673905373
675,умеют на каждую хитрую жопу найдется своя клизма,0.0,0.0,0.41490885615348816
676,лучше на солнышке загорать а потом пару раз в солярии закрепить,0.3415925204753876,0.19194278120994568,0.0
677,а в смысле ты уехал на похороны и она расстроилась что ты уехал ну может надо было ее с собой взять,0.6926519870758057,0.0,0.3140605390071869
678,и не только,0.9579222798347473,0.0,0.14415885508060455
679,в данный момент мой начальник -это мой муж и естественно я его люблю,0.3140605390071869,0.523430347442627,0.0
680,чтобы лучше узнать друг друга,0.9740526676177979,0.0,0.0
681,простатит может быть как инфекционный так и неспецифический,0.9304682612419128,0.0,0.1824355274438858
682,точно кактус только не цветущий,0.9814634323120117,0.0,0.0
683,бидняга как жа выбрать между воблай и пивом та,0.9124462008476257,0.0,0.0
684,все может быть примеров много где столицы не крупные города,0.8634016513824463,0.0,0.33459946513175964
685,но делать нихуя не будешь знаю бро,0.7879412174224854,0.0,0.23371636867523193
686,выбирай путь сердцем а не разумом,0.8933194279670715,0.0,0.19194278120994568
687,получить лицензию построить узел связи подтянуть клиентов,0.9344051480293274,0.0,0.21207880973815918
688,ничего россия не сдохла сбербанк тоже не сдохнет может даже процентов будет больше платить,0.0,0.0,0.6224693655967712
689,всегда возвращаюсь вершить справедливость,0.0,0.0,0.2509227991104126
690,все хорошо,0.0,0.9859463572502136,0.0
691,тоже вчера както внезапно ушла в сон прям вырубило,0.8596737384796143,0.0,0.0
692,так это троллинг дружеский я обиделся :,0.2814156115055084,0.0,0.16027602553367615
693,да похуй бревно не бревно чи не,0.0,0.0,0.8840492963790894
694,практически только с собой иногда с любовницей,0.9466066956520081,0.032110705971717834,0.0
695,стать интересной писать заметки размещать хорошее видео,0.9019306898117065,0.4378334879875183,0.0
696,мистика не только связана с концом жизни мистика пронизывает всю нашу жизнь,0.5312193632125854,0.15611489117145538,0.0
697,сначала в загс потом в роддом,0.7186043858528137,0.0,0.0
698,а ты еще подожди,0.8962613940238953,0.0,0.0
699,признак ухода и коррекции налицо,0.9802908897399902,0.0,0.11280541121959686
700,библеисты не знали что такое снег а ты про мировое правительство,0.585111141204834,0.0,0.2689514458179474
701,на близких а потом извеняюсь прощу прощения,0.41490885615348816,0.0,0.1259327530860901
702,это то к чему стремятся в настоящий момент,0.6297846436500549,0.0,0.0
703,у физического один член у юридического целый коллектив,0.9399233460426331,0.0,0.031153826043009758
704,который сотворил все видимое и невидимое и вдохновил записать библию,0.7057950496673584,0.0,0.15611489117145538
705,и кофу и натуру,0.8479777574539185,0.0,0.0
706,ну мы много за отопление платим! морозы,0.41490885615348816,0.0,0.13661839067935944
707,когда,1.0000100135803223,0.0,1.0000003385357559e-05
708,это просто невозможно в этом мире и в это время,0.4688006341457367,0.0,0.4843900501728058
709,все да не все стареем мы и круги своя все уже и уже,0.3702353835105896,0.0,0.59267657995224
710,нет все не так,0.9732507467269897,0.0,0.6297846436500549
711,да конечно морковь капусту редис помидоры огурчики перчик красный болгарский обожаю,0.08036746829748154,0.5775054097175598,0.0
712,блин я тут подумал у кого хорошие технические характеристики он и опыта хорошего набирается,0.3276783227920532,0.0,0.3007555902004242
713,в украине хорошо сам туда часто отдыхать езжу родственники в крыму,0.0,0.4301573634147644,0.22271016240119934
714,уж лучше ждать с нетерпением,0.1778208613395691,0.41490885615348816,0.0
715,заранее вымойся ведь в баню с женщиной не мыться ходят а играть в шахматы а ты че думал,0.4843900501728058,0.0,0.0
716,это не жертвы это их позиция,0.4688006341457367,0.0,0.8354935646057129
717,именно по этому он такой борзый,0.9263137578964233,0.2568419873714447,0.0
718,можно заниматься дома разборные гантели потолочный турник доска для скамьи этого достаточно,0.6654205918312073,0.21207880973815918,0.0
719,а ты занимаешься сексом,0.9450047016143799,0.0,0.0
720,нужна краска с хорошей укрывистостью,0.24509501457214355,0.14805719256401062,0.0
721,все видели,1.0000100135803223,0.031153826043009758,0.0
722,сульфид цинка нерастворим,0.6442351341247559,0.0,0.1778208613395691
723,евгений онегин это потрясающая кладезь лирики иронии и конечно энциклопедия русской жизни,0.4921981394290924,0.275139719247818,0.0
724,и свои кидай,0.9124462008476257,0.0,0.0
725,а в нашей раде полно депутатов-русских махнем не глядя,0.0,0.3557848632335663,0.1294127255678177
726,я бы не сказал что просьба девушки называть ее зайка это прихоть скорее всего что при уменьшительно-ласкательных выражениях у нее просыпаются чувства она больше тянется к мужчине и отдает энергию любви ну а что стоит человеку сказать это слово зато сколько эмоций и грандиозный эффект,0.4225146472454071,0.0,0.0
727,если ненужные почему бы и нет главное объяснить им где нужные вещи а где не нужные,0.880807101726532,0.0,0.5078218579292297
728,и чему это,0.7931159734725952,0.016924913972616196,0.0
729,лечиться сначала,0.8962613940238953,0.0,0.0
730,они энергетику хорошо видят и присутствие духовсущностей ощущают,0.3415925204753876,0.26285186409950256,0.0
731,и тебе чтоб удача была на твоей стороне,0.7371681928634644,0.0,0.0
732,имеется в виду изначально все равны а кто уж сколько за жизнь накосячит неизвестно,0.812877357006073,0.0,0.2509227991104126
733,спортивные девушки бывают разные и если мы говорим о перекачанных пересушенных то не нравятся они многим обычная девушка регулярно занимающаяся спортом но не зацикленная на этом не нравиться на мой взгляд нормальному мужчине не может у такой девушки подтянута кожа нет обвисших складок жира,0.7490972280502319,0.0,0.11280541121959686
734,свою вершину пока завоевываю почти до середины уже доползла,0.6859594583511353,0.0,0.16452647745609283
735,зачем тебе туда не лучше ли в западную европу,0.0,0.0,0.7981967926025391
736,а какие там могут быть процессы если в электролизере нет ничего кроме ионов натрия и брома,0.9241518378257751,0.0,0.1259327530860901
737,сам же пишешь что объект стратегический значит туалет военная тайна,0.7826725244522095,0.0,0.0
738,да валенки мы оба можно носить на любой ноге,0.26285186409950256,0.19194278120994568,0.0
739,а ты де живешь,0.6297846436500549,0.0,0.0
740,рабство самое настоящее и если что то не нравится попробуй слово скажи уволят и все,0.0,0.0,0.29422497749328613
741,пред богом-то все равны а вот меж собою нет,0.7606606483459473,0.0,0.0
742,когда вхламину нажрешся от тогда и можно и н море и на марс слетать,0.320831298828125,0.19194278120994568,0.0
743,все зависит от человека может маркетологом а может и ведущей,0.8872146010398865,0.0,0.0
744,бухгалтерии нет командировочное путевой лист доки на авто деньги,0.9637899398803711,0.0,0.3415925204753876
745,надо запомнить,1.0000100135803223,0.0,0.0
746,относительно окружающего добро способствует благоденствию зло разрушению гибели,0.607673168182373,0.0,0.1732981950044632
747,зачем же сжечь решил меня,0.0,0.0,0.46102678775787354
748,да он топ,0.960371196269989,0.0,0.0
749,зато бандеры там решают,0.9149109721183777,0.0,0.0
750,страшит неизвестность,0.8519628047943115,0.0,0.6992644667625427
751,ты уже меня дождалась,0.0,0.7879412174224854,0.5156299471855164
752,ну платить за стикеры врядли ктото будет,0.7773098945617676,0.0,0.22816647589206696
753,да в выборе оплаты,0.9883227348327637,0.0,0.0
754,а жаль,0.0,0.0,0.8670457601547241
755,потому что ты слишком модный и презентабельный,0.30736804008483887,0.0,0.275139719247818
756,нет у подруги позаимствовала на пару дней,0.7122421860694885,0.1097157895565033,0.0
757,а понедельник день тяжелый,0.585111141204834,0.19194278120994568,0.0
758,семья муж дети работа-все это мне приносит счастье я счастлива можете поздравить,0.0,0.40734341740608215,0.0
759,с помощью силы желания а работа тела и ума прилагается,0.7981967926025391,0.0,0.0
760,всегда без карамельки бон пари из дома не выхожу,0.29422497749328613,0.3923468291759491,0.0
761,какая позволена пдд такая же и для мотика и для пешехода в том числе,0.754925012588501,0.0,0.0
762,со временем все страны обретут свою независимость от сша,0.5000100135803223,0.0,0.30736804008483887
763,всяк -наполненный сосуд все и какают и ссут секс в ряду стоит для нас если есть к нему оргазм,0.5621865391731262,0.0,0.0
764,скорее всего на хутор бабочек ловить да дорога это больше мальчикам знакома,0.0,0.0,0.3007555902004242
765,все на украине объединились со всеми против всех короче путин виноват,0.0,0.0,0.6442351341247559
766,да есть чтобы что то знать вовсе не обязательно все на себе пробовать,0.8962613940238953,0.0,0.07370626926422119
767,почему я прочитал карамельная киска  ,0.0,0.5621865391731262,0.07808816432952881
768,а я смотрела,0.9669240117073059,0.022296184673905373,0.0
769,сдадите но при условии что будете максимально спокойной и уверенной,0.1824355274438858,0.0,0.0
770,да какое нах взаимопонимание все ищут свою выгоду,0.0,0.24509501457214355,0.6992644667625427
771,наверное те кто мертвы для мира сего и учат тех кто живет в мире этом,0.546748161315918,0.0,0.3923468291759491
772,занимаюсь чем могу я бы хотела жить на необитаемом острове но не могу ничего страшного,0.22816647589206696,0.0,0.5621865391731262
773,проще не употребляю,0.7186043858528137,0.0,0.7186043858528137
774,на др поздравлю,0.048867784440517426,0.0,0.0
775,и жиры и углеводы чудесны и важны для похудения,0.3923468291759491,0.3276783227920532,0.0
776,общие интересы и взгляды на жизнь,0.9777238368988037,0.275139719247818,0.0
777,без компа без телефона без семьи ну конечно же а да и без хорошей сковороды,0.6001983880996704,0.0,0.1824355274438858
778,холодной нет  ,0.9149109721183777,0.0,0.16027602553367615
779,спокойной ночи,0.0,0.0,0.0
780,дверь это путь к познаниям потому открытая предпочтительней познания идут со всех сторон,0.8872146010398865,0.0,0.40734341740608215
781,конечно можно лизнуть да и занюхать можно будет,0.320831298828125,0.4378334879875183,0.0
782,ну часто бывает,0.9284188151359558,0.0,0.14415885508060455
783,адресный естественно заполнить можно в электронном виде можно в рукописном на латинице,0.8558611869812012,0.4688006341457367,0.0
784,у меня есть целый список команд - достаточно нажать на кнопку со знаком вопроса,0.8933194279670715,0.0,0.0
785,всем чем угодно кроме венерических болезней,0.7931159734725952,0.0,0.22816647589206696
786,ну я тебя жду,0.1294127255678177,0.275139719247818,0.0
787,на том что люди создали бога по образу и подобию своему,0.6926519870758057,0.0,0.09269777685403824
788,у нас столовая для первой смены с  до  для второй смены с  до  часов,0.9099169969558716,0.0,0.1259327530860901
789,так я же не пью лена беременным и стаканчик выпить это хорошо,0.0,0.20182321965694427,0.0
790,я сама теща и люблю зятя баловать блинами,0.0,0.0980893224477768,0.0
791,смотря каких необходимо смотреть закон которые регулирует обжалуемые правоотношения,0.9219318628311157,0.2509227991104126,0.0
792,иногда от обстоятельств иногда от необязательности человека,0.8840492963790894,0.16027602553367615,0.0
793,их независимость означает что от них самих ничего не зависит,0.7310686111450195,0.0,0.4532718360424042
794,и зарплата кака и начальник кака и все остальное кака блин я во что вляпался,0.2689514458179474,0.0,0.3629792034626007
795,что там делаешь,0.7879412174224854,0.0,0.0
796,однозначно!! мужчина статный ухоженный и аккуратный всегда приковывает внимание женщин особенно если он вежлив и умен то смотришь на него как на небожителя в наше время если мужчина то с бутылкой пива то в подпитии то речь ведет уши вянут и когда появляется необычный экземпляр просто хочется его рассмотреть он еще ничего не сделал просто с тобой общается а ты глаза открыла и ждешь необычности с тобой разговаривают нормально и уважительно и ощущаешь себя полноценным человеком и шутить хочется и быть милой потребность появляетсясегодня пришел специалист по ремонту труб я увидев его оторопела до чего хорош и статенневольно сказала комплимент и мы проблему жкх решили быстро без окриков и обвинений красота хоть женская хоть мужская она благотворно влияет на людей она заставляе людей быть добрее!!,0.3276783227920532,0.29422497749328613,0.0
797,нет в астане,0.8991314172744751,0.0,0.10088862478733063
798,бога нет,0.9893575310707092,0.0,0.0
799,короче зависит от темперамента человека,0.8903042674064636,0.0,0.0
800,прекрасно,0.0,0.9996300339698792,0.0
801,и у россии и самое страшное что и в россии у власти тоже враги и вредители,0.0,0.0,0.41490885615348816
802,вообще не плюс,0.4532718360424042,0.0,0.5312193632125854
803,ой сходим как  нить,0.6150978803634644,0.0,0.0
804,за немцем замужем,0.546748161315918,0.0,0.0
805,дим эт ты у нас такой,0.0,0.0,0.1520422399044037
806,меня тоже,0.3140605390071869,0.0,0.0
807,я буду в штанах и с прохладными напитками :,0.4765896201133728,0.0,0.0
808,изучение структуры микроорганизмов под микроскопом,0.9511522054672241,0.0,0.13661839067935944
809,если есть деньги значит есть и голова чтобы их заработать,0.8354935646057129,0.0,0.0
810,обычно знакомство начинается с легкого разговора не о чем,0.7490972280502319,0.0,0.24509501457214355
811,мнение можно навязать извне мышление идет изнутри,0.7931159734725952,0.0,0.4301573634147644
812,да я вот почти отказался я думаю это очень вредно все болит от этих сигарет,0.0,0.0,0.9099169969558716
813,ну так кое-что,0.9955416321754456,0.0,0.01972912810742855
814,лучше конечно готовить в самой,0.6723417043685913,0.19194278120994568,0.0
815,то что он есть и что он рядом все привлекает я же люблю его безумно лишь бы рядом был,0.0,0.91965252161026,0.0
816,только не в интимные места запах девушки это сказка,0.8175845146179199,0.0,0.1732981950044632
817,славян мало кто любит потому что у них сильна тяга к самоопределению и независимости,0.6584275364875793,0.0,0.12253321707248688
818,это не желудок лечит надо а поджелудочную железу,0.6859594583511353,0.0,0.0
819,окончательно добить тех кто в первую волну выжил а потом по дешевке все скупить,0.38492217659950256,0.0,0.22816647589206696
820,ум опыт разум здравый смысл использования опыта,0.3276783227920532,0.0,0.287777841091156
821,pouringflame у тебя конкурент,0.9863731861114502,0.0,0.0
822,да может человек все свою жизнь живет без бога,0.1968362182378769,0.0,0.0
823,ты испортила,0.9988764524459839,0.0,0.0
824,по общему анализу крови можно заподозрить с этого и начинаем потом дообседовать,0.8354935646057129,0.0,0.1824355274438858
825,при замене паспорта можно,0.6297846436500549,0.0,0.0
826,влюбленность длится до тех пор пока не разбивается о стену проблем быт лож непонимание и т п,0.30736804008483887,0.0,0.8031837940216064
827,мозг сам по себе лишен ноцицептивных тканей и поэтому не может чувствовать боли,0.585111141204834,0.0,0.2814156115055084
828,а тепер перейдемо до дупи,0.0,0.38492217659950256,0.0
829,правды не существует,1.0000100135803223,0.0,0.07586817443370819
830,в россию ибо я уже в этой стране,0.38492217659950256,0.0,0.44553956389427185
831,жену нужно выбирать очень тщательно если чего потом хрен поменяешь без скандала,0.880807101726532,0.0,0.13297423720359802
832,живу имею ввиду что в рабочие дни меньше уставала,0.3923468291759491,0.0,0.0
833,когда болеешь думаешь как хорошо когда у тебя ни чего не болит,0.2689514458179474,0.0,0.5775054097175598
834,люблю ведь сказка должна всегда жить в человеке независимо от возраста,0.320831298828125,0.3140605390071869,0.0
835,люблю фотографироваться но в меру,0.8774868249893188,0.0980893224477768,0.0
836,фиолетовый потому что необычный и редкий,0.5698626637458801,0.0,0.22816647589206696
837,откажусь но как можно выйти замуж за человека который позиционирует себя женщиной,0.3629792034626007,0.6150978803634644,0.0
838,bad apple кто знает песню,0.9399233460426331,0.2568419873714447,0.0
839,ну так и не позвонили,0.9466066956520081,0.0,0.523430347442627
840,зачем она вам влюбленность придет сома найти такого человека и будешь влюблена,0.6513648629188538,0.0,0.0
841,рад за тебя,0.2814156115055084,0.1732981950044632,0.0
842,no shit sherlock конечно нет,0.9879562258720398,0.0,0.053413331508636475
843,пустой холодильник или плохой характер выбирайте,0.9875783920288086,0.0,0.3140605390071869
844,проводить больше времени среди мужчин,0.523430347442627,0.0,0.0
845,ты ж мне обящал че не пьешь ужо мож так попробуем,0.7310686111450195,0.0,0.24509501457214355
846,более просто использовать акриловые краски,0.9433575868606567,0.0,0.1097157895565033
847,не люблю сражаться борьбу войны ругать это все не мое я лучше уступлю,0.2689514458179474,0.275139719247818,0.0
848,на руси и на москве все рюриковичи были русами,0.7606606483459473,0.0,0.0
849,секс - это очень приятно,0.0,0.979677677154541,0.0
850,разве можно так беременную женщину дразнить которая давно нормальную еду приготовить не может,0.44553956389427185,0.0,0.20690405368804932
851,мобы дают прекрасную возможность развиваться более слабым игрокам,0.275139719247818,0.0,0.13297423720359802
852,ну почему все любят иногда побыть в одиночестве просто кто чаще кто реже,0.287777841091156,0.0,0.5698626637458801
853,умные или сложнохарактерные чтобы одним словом,0.275139719247818,0.0,0.546748161315918
854,главное не завидовать один хрен все относительно,0.4532718360424042,0.0,0.2689514458179474
855,если заработали свои миллионы честно уважаю,0.59267657995224,0.0,0.09010298550128937
856,если загорать без меры то да а прогуляться в солнечный день что может быть лучше,0.2814156115055084,0.0,0.0
857,где посмотреть,0.9974591135978699,0.006299902219325304,0.0
858,сначала заинтересовать ее выявить общность интересов все остальное пойдет само собой,0.8267217874526978,0.0,0.20182321965694427
859,а я не знаю что хочу,0.21207880973815918,0.59267657995224,0.0
860,а у меня их моет не для подарка а просто так,0.6001983880996704,0.0,0.1968362182378769
861,через силовые структуры и тоталитарные законы вероятно,0.22816647589206696,0.0,0.30736804008483887
862,фантазия когда о чем-то мечтаешь бред когда расказываешь о чем мечтал,0.546748161315918,0.0,0.2814156115055084
863,когда мы за рулем - это наши враги а когда сами пешеходы - сколько же козлов за рулем,0.41490885615348816,0.0,0.0
864,ну иностранный для меня русский родной грузинский еще испанский и английский,0.9324633479118347,0.06372499465942383,0.0
865,перестать травить себя пивом минералка чем хуже,0.5078218579292297,0.0,0.5544804334640503
866,холодильник там меньше мусора чем в телеке,0.8903042674064636,0.0,0.0
867,спокойствие только спокойствие ерунда дело житейское,0.7122421860694885,0.0,0.1097157895565033
868,уже не послушал,0.998142421245575,0.0,0.05501529201865196
869,бери топор меньше возни,0.9416641592979431,0.0,0.0
870,мы с тобой маленькие,0.4225146472454071,0.38492217659950256,0.0
871,да блин они уже не дети можно и сматюгать,0.1778208613395691,0.0,0.7826725244522095
872,если есть базовые знания то не сложно а если нет ничего то думаю будет сложновато,0.8031837940216064,0.0,0.275139719247818
873,да бешусь,0.1294127255678177,0.0,0.0
874,истребитель танков,0.9871888160705566,0.0,0.0
875,ну кто то да есть,0.9911626577377319,0.0,0.027595279738307
876,а ну это меняет дело,0.9566442370414734,0.0,0.4225146472454071
877,у меня не горят но людей бить приходится,0.839743971824646,0.0,0.0
878,зеленого это же вроде бы его естественный цвет,0.46102678775787354,0.1520422399044037,0.0
879,сдать анализ мочи,0.9875783920288086,0.0,0.020342351868748665
880,умным так как сила ума важнее,0.6513648629188538,0.0,0.0
881,а добро оно бескорыстное поэтому и нечего от него чего то ждать,0.4765896201133728,0.0,0.4532718360424042
882,нежность женственность незлобивость и целомудрие,0.0,0.4843900501728058,0.33459946513175964
883,а чего спрашивать то брать надо,0.9820237755775452,0.0,0.07808816432952881
884,потом тошнить начало,0.7981967926025391,0.0,0.0
885,а никак если за уши вцепится даже вытрясти не получится да пусть сапоги с мусором живут,0.40734341740608215,0.0,0.0
886,меня устраивают всесторонние подходы-лишь бы в резонанс,0.7186043858528137,0.0,0.3557848632335663
887,завернуться в простынь и медленно двигаться к кладбищу,0.59267657995224,0.0,0.0
888,ты видать и есть тот третий сапог тупой,0.880807101726532,0.0,0.0
889,догнать и познать,0.9841036200523376,0.0,0.0
890,да у меня почти у всех знакомых уже автомат а я все на механике,0.7371681928634644,0.0,0.14415885508060455
891,что гинеколог скажет то и принимать причину тоже должен врач определять,0.8933194279670715,0.0,0.0
892,хорошее дело браком не назовут,0.11280541121959686,0.0,0.22816647589206696
893,лучше всего в горшке подарить чем над цветами издеваться,0.22271016240119934,0.0,0.0
894,корона не жмет,0.9905974268913269,0.0,0.0
895,этим меня все еще можно удивить,0.0,0.22271016240119934,0.29422497749328613
896,я уже видел,0.9951046109199524,0.0980893224477768,0.0
897,боятся зависимости от чувства они же такие нежные ранимые,0.3923468291759491,0.320831298828125,0.0
898,не бывает слышно охов если и услышу стучать не буду не завидно,0.546748161315918,0.0,0.6926519870758057
899,вкусно и не толстеть это дорого,0.0,0.21207880973815918,0.14034625887870789
900,длина одинаковая а вот гуще у джинна,0.9539760947227478,0.0,0.0
901,уйти раньше но с уверенностью что попадешь туда еще раз,0.8175845146179199,0.0,0.0
902,сидеть весь день на ответах,0.2689514458179474,0.0,0.0
903,надо завтра взять тож не сладкий такой прикольный,0.14415885508060455,0.5156299471855164,0.0
904,я тоже выходила и мне сняли ограничения,0.2509227991104126,0.13297423720359802,0.0
905,это говорит о том что муж и жена либо притираются друг к другу и со временем становятся похожими по характеру либо они изначально должны быть похожи,0.8519628047943115,0.0,0.0
906,а оно тебе надо ты вроде симпатичная наверняка сможешь и с ведома найти,0.4301573634147644,0.0,0.0
907,эм вредна в смысле от нее умирают ну так этот факт еще никому не удалось отменить,0.38492217659950256,0.0,0.6723417043685913
908,станет старостой на родительских собраниях гг,0.812877357006073,0.0,0.06009664759039879
909,отдохнуть не получится будем сердечную мышцу в тонус приводить,0.20182321965694427,0.0,0.3415925204753876
910,от почти кажный вечер грю себе завтра начну с легкой гимнастики а утром как обычно,0.6654205918312073,0.0,0.18714269995689392
911,тыкрасотамур мяфка,0.06561483442783356,0.5544804334640503,0.0
912,поздравляю,0.0,0.0,1.0000003385357559e-05
913,мой мир настроить фото выбрать из альбома,0.8479777574539185,0.10375863313674927,0.0
914,когда демократию насаждают насильно это нигде и никогда ни разу не увенчалось успехом,0.0,0.22271016240119934,0.46102678775787354
915,я думал что она лучше но хуй там так что пошел вспоминать твою фотку,0.33459946513175964,0.0,0.0
916,плохо кровь в моче-эт проблемы с мочеполовой сыстемой,0.41490885615348816,0.0,0.538993239402771
917,оке если в канал не надо то не надо,0.9951046109199524,0.0,0.0
918,батарейки поменяй для началу в пультэ,0.9763205647468567,0.0,0.0
919,я полюбила но к сожалению он далеко незнаю летом еду к нему,0.0,0.3276783227920532,0.33459946513175964
920,детки я удаляла у меня очень маленькие пока вырастут пройдет пара тройка лет,0.12253321707248688,0.46102678775787354,0.0
921,ясна понятно жополизания иными словами,0.6859594583511353,0.0,0.16886694729328156
922,на рождение ребенка дарят все что имеет к нему отношение обычнои цветы,0.4301573634147644,0.0,0.0
923,китай не будет самой населенной страной,0.7057950496673584,0.0,0.10088862478733063
924,скорее предупреждает об опасности возникновения ситуаций чреватых алиментами,0.9553291201591492,0.0,0.06755668669939041
925,петька и вовсе на учете у нарколога состоит зато хохлам там страшно весело,0.0,0.0,0.18714269995689392
926,люблю еще люблю бухать бухашку и курить куришку,0.0,0.1778208613395691,0.0
927,если для работы и т п то линзы а дома в очках удобней,0.8479777574539185,0.1097157895565033,0.0
928,только когда доведут а так стараюсь быть сильной,0.0,0.0,0.21207880973815918
929,арбуз хотя кому как,0.960371196269989,0.0,0.0
930,да феномен это не обязательно что то полезное и нужное,0.880807101726532,0.0,0.1259327530860901
931,если мы перестанем смотреть на солнце и верить в то что оно завтра взойдет оно что исчезнет,0.6992644667625427,0.1067005917429924,0.0
932,по определению п с я атеист,0.6370407938957214,0.0,0.4378334879875183
933,а то придется вас рассадить как в школе,0.5621865391731262,0.0,0.348655104637146
934,мне когда страстно захочется покушать эх не стану выражаться,0.6791887283325195,0.0,0.6513648629188538
935,дословно - коробка сообщений,0.4378334879875183,0.0,0.0
936,выпить и закусить мухой,0.9814634323120117,0.0,0.0
937,хуй это подарок,0.16886694729328156,0.0,0.3557848632335663
938,спасибо,0.0,0.0,1.0000003385357559e-05
939,а ты,1.0000100135803223,0.0,0.0
940,это другое я сегодня как раз ездил неплохо пострелял,0.0,0.5621865391731262,0.2568419873714447
941,хехехе,0.0,0.0,0.013646835461258888
942,парень уважает влюбленность есть но не долгая любовь настоящая будет и сразу замужество,0.0,0.4765896201133728,0.19194278120994568
943,мой вообще каждый месяц линяет,0.3702353835105896,0.546748161315918,0.0
944,жидким азотом,0.20690405368804932,0.0,0.0
945,и я помню,1.0000100135803223,0.0,0.0
946,библия это святые писания заповеди вот слово бога,0.41490885615348816,0.0,0.41490885615348816
947,на этом закончим,0.754925012588501,0.0,0.1778208613395691
948,тренируй дух и сухожилия укрепятся,0.7186043858528137,0.0,0.5621865391731262
949,пропускать занятия хамить преподавателям декану забивать на учебу,0.6224693655967712,0.0,0.3998216390609741
950,не звони никуда римский хуже будет поосторожнее с желаниями,0.7186043858528137,0.0,0.24509501457214355
951,фуууу ты не знаешь родной язык ты безотвественная,0.2814156115055084,0.4225146472454071,0.0
952,лежу дел куча а я лежу,0.0,0.23371636867523193,0.16886694729328156
953,танцевать я не умею,0.5544804334640503,0.0,0.0
954,мне кажется что оба этих парня хоть куда одинаково достойны компании малыша,0.4843900501728058,0.4378334879875183,0.0
955,конечно иисус обещал свободу в том числе и от религиозной власти,0.9883227348327637,0.0,0.0
956,вообще исторически это прототип ис,0.9304682612419128,0.0,0.20690405368804932
957,умению прогибаться в силу анатомических особенностей натуры,0.7057950496673584,0.0,0.0
958,дерусь и если кто то рядом спит всегда скидываю на пол,0.812877357006073,0.0,0.0
959,в туалет хахаха,0.0,0.8221991658210754,0.0
960,а чего ты хочешь,1.0000100135803223,0.0,0.0
961,на мнении их религиозных авторитетов,0.9958112239837646,0.0,0.053413331508636475
962,мне кажется что это звание дополняется недюжинной силой может и не совсем как карьера звучит,0.4843900501728058,0.0,0.4378334879875183
